	#OTU ID	mock_staggered_insilico	Taxon	group	expected_ratio	feature_id	Confidence	table_id	Forward_trim	Reverse_trim	feature_frequency	Replicate	run-number	community	composition	sum	ratio
27945	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	7a811493b235ffef52261a6e711fcbfc	0.9999906521347912	F220R210	220	210	0.0	R46-18S-1	46	18S	Staggered	1895.0	0.0
27946	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	7a811493b235ffef52261a6e711fcbfc	0.9999906521347912	F220R210	220	210	0.0	R46-18S-2	46	18S	Staggered	1861.0	0.0
28603	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	04f673ae6262c6e0067a7ced6507263f	0.9999767278622028	F220R230	220	230	0.0	R46-18S-1	46	18S	Staggered	400.0	0.0
28604	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	04f673ae6262c6e0067a7ced6507263f	0.9999767278622028	F220R230	220	230	0.0	R46-18S-2	46	18S	Staggered	364.0	0.0
28605	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	b8e7685e2478f395af41489fad76c984	0.9243926936310484	F220R230	220	230	0.0	R46-18S-1	46	18S	Staggered	400.0	0.0
28606	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	b8e7685e2478f395af41489fad76c984	0.9243926936310484	F220R230	220	230	0.0	R46-18S-2	46	18S	Staggered	364.0	0.0
28607	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	95cb3759fbf11ddb35dc57d9e066be53	0.9999767864449334	F220R230	220	230	0.0	R46-18S-1	46	18S	Staggered	400.0	0.0
28608	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	95cb3759fbf11ddb35dc57d9e066be53	0.9999767864449334	F220R230	220	230	0.0	R46-18S-2	46	18S	Staggered	364.0	0.0
28673	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	04f673ae6262c6e0067a7ced6507263f	0.9999767278622028	F220R220	220	220	0.0	R46-18S-1	46	18S	Staggered	777.0	0.0
28674	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	04f673ae6262c6e0067a7ced6507263f	0.9999767278622028	F220R220	220	220	0.0	R46-18S-2	46	18S	Staggered	858.0	0.0
28675	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	4f3e0922aa1b0a46133e8ead66634dac	0.9999922342994104	F220R220	220	220	12.0	R46-18S-1	46	18S	Staggered	777.0	0.015444015444015444
28676	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	4f3e0922aa1b0a46133e8ead66634dac	0.9999922342994104	F220R220	220	220	15.0	R46-18S-2	46	18S	Staggered	858.0	0.017482517482517484
28677	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	95cb3759fbf11ddb35dc57d9e066be53	0.9999767864449334	F220R220	220	220	0.0	R46-18S-1	46	18S	Staggered	777.0	0.0
28678	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	95cb3759fbf11ddb35dc57d9e066be53	0.9999767864449334	F220R220	220	220	0.0	R46-18S-2	46	18S	Staggered	858.0	0.0
28679	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	c8949d2350275ce6db3921b95774770c	0.9893867110708284	F230R220	230	220	8.0	R46-18S-1	46	18S	Staggered	585.0	0.013675213675213675
28680	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	c8949d2350275ce6db3921b95774770c	0.9893867110708284	F230R220	230	220	0.0	R46-18S-2	46	18S	Staggered	613.0	0.0
28971	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	98a651c8610eb6e21f4e754addefc632	0.8902294521353118	F240R220	240	220	0.0	R46-18S-1	46	18S	Staggered	353.0	0.0
28972	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	98a651c8610eb6e21f4e754addefc632	0.8902294521353118	F240R220	240	220	3.0	R46-18S-2	46	18S	Staggered	240.0	0.0125
29343	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	10f52a5ca31614733e8d5edaac82d459	0.9999897531608084	F210R210	210	210	29.0	R46-18S-1	46	18S	Staggered	1945.0	0.014910025706940874
29344	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	10f52a5ca31614733e8d5edaac82d459	0.9999897531608084	F210R210	210	210	0.0	R46-18S-2	46	18S	Staggered	1894.0	0.0
29345	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	d9b3769898b801797c2b6d2f1ef6b9a9	0.9999768058286296	F210R210	210	210	0.0	R46-18S-1	46	18S	Staggered	1945.0	0.0
29346	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	d9b3769898b801797c2b6d2f1ef6b9a9	0.9999768058286296	F210R210	210	210	0.0	R46-18S-2	46	18S	Staggered	1894.0	0.0
29347	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	da097d5103d8eff7bb76cbfd7767a7aa	0.9516456586150226	F210R210	210	210	15.0	R46-18S-1	46	18S	Staggered	1945.0	0.007712082262210797
29348	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	da097d5103d8eff7bb76cbfd7767a7aa	0.9516456586150226	F210R210	210	210	0.0	R46-18S-2	46	18S	Staggered	1894.0	0.0
29349	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	47aa59bf796491c8e13ee05ca442a09e	0.9861506520015412	F210R210	210	210	12.0	R46-18S-1	46	18S	Staggered	1945.0	0.006169665809768638
29350	3a1fbc7771604d8ea287d36c9fe4f7f5	54	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	Ochrophyta; Bacillariophyta; Coscinodiscophyceae_b	0.0135	47aa59bf796491c8e13ee05ca442a09e	0.9861506520015412	F210R210	210	210	0.0	R46-18S-2	46	18S	Staggered	1894.0	0.0
29803	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a85af5a1c43c53308e3f77bf2c6c0f3d	0.9999146184476024	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
29804	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a85af5a1c43c53308e3f77bf2c6c0f3d	0.9999146184476024	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
29805	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d20c8f14b4a2d5239693a5495eec592e	0.999905852372313	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
29806	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d20c8f14b4a2d5239693a5495eec592e	0.999905852372313	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
29807	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	0b6c5d8783a347cf80c3a5073338667d	0.8911295879585002	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
29808	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	0b6c5d8783a347cf80c3a5073338667d	0.8911295879585002	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
29809	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	41d8add4817a2aa9fa4793b46091079b	0.947759972942412	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
29810	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	41d8add4817a2aa9fa4793b46091079b	0.947759972942412	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
29921	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f0fbe25905473d4d1032cb0754bc8869	0.7244598982990903	F260R250	260	250	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
29922	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f0fbe25905473d4d1032cb0754bc8869	0.7244598982990903	F260R250	260	250	0.0	R46-18S-2	46	18S	Staggered	6.0	0.0
29923	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	41e201cc3616631ea521eeb3bb6f88e7	0.914216498889892	F260R250	260	250	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
29924	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	41e201cc3616631ea521eeb3bb6f88e7	0.914216498889892	F260R250	260	250	0.0	R46-18S-2	46	18S	Staggered	6.0	0.0
30089	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a85af5a1c43c53308e3f77bf2c6c0f3d	0.9999146184476024	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
30090	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a85af5a1c43c53308e3f77bf2c6c0f3d	0.9999146184476024	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
30091	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	c17d700670ed0e83de8ea628778e12ea	0.9999267244202812	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
30092	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	c17d700670ed0e83de8ea628778e12ea	0.9999267244202812	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
30093	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	e15bb21af5b0461189f3e96af73d183d	0.999887498168206	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
30094	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	e15bb21af5b0461189f3e96af73d183d	0.999887498168206	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
30147	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b2b5d3e4e30c91788caf3edfeddc6855	0.9999574239927472	F260R280	260	280	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
30148	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b2b5d3e4e30c91788caf3edfeddc6855	0.9999574239927472	F260R280	260	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
30149	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a6ac98a25ff1329788b2092a83d72205	0.9998851289206152	F240R210	240	210	0.0	R46-18S-1	46	18S	Staggered	892.0	0.0
30150	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	a6ac98a25ff1329788b2092a83d72205	0.9998851289206152	F240R210	240	210	0.0	R46-18S-2	46	18S	Staggered	708.0	0.0
30151	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d662a3f10e0b69b7065c1dffd9f7968e	0.7560100312800825	F240R210	240	210	0.0	R46-18S-1	46	18S	Staggered	892.0	0.0
30152	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d662a3f10e0b69b7065c1dffd9f7968e	0.7560100312800825	F240R210	240	210	0.0	R46-18S-2	46	18S	Staggered	708.0	0.0
30153	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f9ce51f9592dafcd9ccdb145819e7f1f	0.8242463185598464	F240R210	240	210	0.0	R46-18S-1	46	18S	Staggered	892.0	0.0
30154	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f9ce51f9592dafcd9ccdb145819e7f1f	0.8242463185598464	F240R210	240	210	0.0	R46-18S-2	46	18S	Staggered	708.0	0.0
30155	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	8a299cd5bdf1fa5b855feab8550cff83	0.999922786610262	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
30156	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	8a299cd5bdf1fa5b855feab8550cff83	0.999922786610262	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
30157	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b4861e22e4452e5149f7b747f3b50572	0.9739778115351578	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
30158	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b4861e22e4452e5149f7b747f3b50572	0.9739778115351578	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
30159	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	21beb666ce8fcbdf4d15df57a79765e6	0.8808805652820424	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
30160	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	21beb666ce8fcbdf4d15df57a79765e6	0.8808805652820424	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
30161	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b674592257e0e85299b8785e6290f35f	0.9217380039418908	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
30162	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b674592257e0e85299b8785e6290f35f	0.9217380039418908	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
30163	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	8eea2bc983a2df9553da9b5f5e8787e5	0.8481160821595422	F250R210	250	210	0.0	R46-18S-1	46	18S	Staggered	444.0	0.0
30164	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	8eea2bc983a2df9553da9b5f5e8787e5	0.8481160821595422	F250R210	250	210	0.0	R46-18S-2	46	18S	Staggered	422.0	0.0
30341	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f4203d48d40f78e8ef8f92ada4c332e4	0.9999030271560408	F230R260	230	260	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
30342	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	f4203d48d40f78e8ef8f92ada4c332e4	0.9999030271560408	F230R260	230	260	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
30385	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	bf63af73a9847cb570c9bb60fb08a779	0.999920339683068	F210R240	210	240	0.0	R46-18S-1	46	18S	Staggered	88.0	0.0
30386	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	bf63af73a9847cb570c9bb60fb08a779	0.999920339683068	F210R240	210	240	0.0	R46-18S-2	46	18S	Staggered	152.0	0.0
30387	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	e626dd2ecb020239b48fe2c632742014	0.9146114914959588	F210R240	210	240	0.0	R46-18S-1	46	18S	Staggered	88.0	0.0
30388	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	e626dd2ecb020239b48fe2c632742014	0.9146114914959588	F210R240	210	240	0.0	R46-18S-2	46	18S	Staggered	152.0	0.0
30575	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	69d17878d9251a6923ea1f9bb873d1be	0.9998597683498676	F230R210	230	210	0.0	R46-18S-1	46	18S	Staggered	1542.0	0.0
30576	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	69d17878d9251a6923ea1f9bb873d1be	0.9998597683498676	F230R210	230	210	9.0	R46-18S-2	46	18S	Staggered	1251.0	0.007194244604316547
30577	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d6531cbcd734a61ded437f72babc2ee0	0.9709208946237904	F230R210	230	210	0.0	R46-18S-1	46	18S	Staggered	1542.0	0.0
30578	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	d6531cbcd734a61ded437f72babc2ee0	0.9709208946237904	F230R210	230	210	0.0	R46-18S-2	46	18S	Staggered	1251.0	0.0
30579	dc7a2caf1b761b17cbd869c02f679867	40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	Ciliophora; Spirotrichea; Oligotrichia	0.01	b2098a516afbe59e124f92eb4680cf97	0.9369708499855882	F230R210	230	210	0.0	R46-18S-1	46	18S	Staggered	1542.0	0.0
